Transmission Loss Charge Summary
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 12:00:04 PM
Start Date:,02/01/2018,End Date:,02/28/2018
4000.01,4000.02,4000.05,4000.06,1220.16,1220.11,1220.17,1220.12,1220.01,1220.02,1225.18,1225.11,1225.19,1225.12,1225.01,1225.02,4000.07
Customer ID,Customer Code,EPT Hour Ending,GMT Hour Ending,DA Loss Withdrawal Energy (MWh),DA Loss Withdrawal Charge ($),DA Loss Injection Energy (MWh),DA Loss Injection Credit ($),DA Implicit Loss Charge ($),DA Explicit Loss Charge ($),Bal Loss Withdrawal Energy Deviation (MWh),Bal Loss Withdrawal Charge ($),Bal Loss Injection Energy Deviation (MWh),Bal Loss Injection Credit ($),Bal Implicit Loss Charge ($),Bal Explicit Loss Charge ($),Version
38738,TIDALE,02/02/2018 06,02/02/2018 11,.000000000,.00,35.000000000,-11.79,11.79,.00,.000000000,.00,35.000000000,-20.30,20.30,.00,20180201.000
38738,TIDALE,02/02/2018 07,02/02/2018 12,.000000000,.00,35.000000000,-37.31,37.31,.00,.000000000,.00,35.000000000,-32.90,32.90,.00,20180201.000
38738,TIDALE,02/02/2018 08,02/02/2018 13,.000000000,.00,35.000000000,-30.58,30.58,.00,.000000000,.00,35.000000000,-27.65,27.65,.00,20180201.000
38738,TIDALE,02/02/2018 09,02/02/2018 14,.000000000,.00,35.000000000,-26.12,26.12,.00,.000000000,.00,35.000000000,-17.85,17.85,.00,20180201.000
38738,TIDALE,02/02/2018 10,02/02/2018 15,.000000000,.00,35.000000000,-17.57,17.57,.00,.000000000,.00,35.000000000,-10.15,10.15,.00,20180201.000
38738,TIDALE,02/02/2018 11,02/02/2018 16,.000000000,.00,35.000000000,-18.10,18.10,.00,.000000000,.00,35.000000000,32.20,-32.20,.00,20180201.000
38738,TIDALE,02/02/2018 12,02/02/2018 17,.000000000,.00,35.000000000,-19.51,19.51,.00,.000000000,.00,35.000000000,41.65,-41.65,.00,20180201.000
38738,TIDALE,02/02/2018 13,02/02/2018 18,.000000000,.00,35.000000000,-16.65,16.65,.00,.000000000,.00,35.000000000,29.05,-29.05,.00,20180201.000
38738,TIDALE,02/02/2018 14,02/02/2018 19,.000000000,.00,35.000000000,-16.71,16.71,.00,.000000000,.00,35.000000000,-2.10,2.10,.00,20180201.000
38738,TIDALE,02/02/2018 15,02/02/2018 20,.000000000,.00,35.000000000,-16.46,16.46,.00,.000000000,.00,35.000000000,27.30,-27.30,.00,20180201.000
38738,TIDALE,02/02/2018 16,02/02/2018 21,.000000000,.00,35.000000000,-17.98,17.98,.00,.000000000,.00,35.000000000,61.25,-61.25,.00,20180201.000
38738,TIDALE,02/02/2018 17,02/02/2018 22,.000000000,.00,35.000000000,-23.19,23.19,.00,.000000000,.00,35.000000000,8.40,-8.40,.00,20180201.000
38738,TIDALE,02/02/2018 18,02/02/2018 23,.000000000,.00,35.000000000,-30.03,30.03,.00,.000000000,.00,35.000000000,-1.75,1.75,.00,20180201.000
38738,TIDALE,02/02/2018 19,02/03/2018 00,.000000000,.00,35.000000000,-38.09,38.09,.00,.000000000,.00,35.000000000,1.40,-1.40,.00,20180201.000
38738,TIDALE,02/02/2018 20,02/03/2018 01,.000000000,.00,35.000000000,-44.25,44.25,.00,.000000000,.00,35.000000000,18.90,-18.90,.00,20180201.000
38738,TIDALE,02/02/2018 21,02/03/2018 02,.000000000,.00,35.000000000,-36.58,36.58,.00,.000000000,.00,35.000000000,16.10,-16.10,.00,20180201.000
38738,TIDALE,02/02/2018 22,02/03/2018 03,.000000000,.00,35.000000000,-26.70,26.70,.00,.000000000,.00,35.000000000,53.55,-53.55,.00,20180201.000
38738,TIDALE,02/02/2018 23,02/03/2018 04,.000000000,.00,35.000000000,-28.97,28.97,.00,.000000000,.00,35.000000000,4.90,-4.90,.00,20180201.000
38738,TIDALE,02/02/2018 24,02/03/2018 05,.000000000,.00,35.000000000,-14.77,14.77,.00,.000000000,.00,35.000000000,20.65,-20.65,.00,20180201.000
38738,TIDALE,02/03/2018 01,02/03/2018 06,.000000000,.00,35.000000000,-15.79,15.79,.00,.000000000,.00,35.000000000,-.70,.70,.00,20180201.000
38738,TIDALE,02/03/2018 02,02/03/2018 07,.000000000,.00,35.000000000,-8.68,8.68,.00,.000000000,.00,35.000000000,12.95,-12.95,.00,20180201.000
38738,TIDALE,02/03/2018 03,02/03/2018 08,.000000000,.00,35.000000000,-16.22,16.22,.00,.000000000,.00,35.000000000,-5.95,5.95,.00,20180201.000
38738,TIDALE,02/03/2018 04,02/03/2018 09,.000000000,.00,35.000000000,-15.37,15.37,.00,.000000000,.00,35.000000000,-19.60,19.60,.00,20180201.000
38738,TIDALE,02/03/2018 05,02/03/2018 10,.000000000,.00,35.000000000,-27.46,27.46,.00,.000000000,.00,35.000000000,-26.25,26.25,.00,20180201.000
38738,TIDALE,02/03/2018 06,02/03/2018 11,.000000000,.00,35.000000000,-34.38,34.38,.00,.000000000,.00,35.000000000,-31.15,31.15,.00,20180201.000
38738,TIDALE,02/03/2018 07,02/03/2018 12,.000000000,.00,35.000000000,-39.37,39.37,.00,.000000000,.00,35.000000000,-37.80,37.80,.00,20180201.000
38738,TIDALE,02/03/2018 08,02/03/2018 13,.000000000,.00,35.000000000,-42.18,42.18,.00,.000000000,.00,35.000000000,-33.60,33.60,.00,20180201.000
38738,TIDALE,02/03/2018 09,02/03/2018 14,.000000000,.00,35.000000000,-38.73,38.73,.00,.000000000,.00,35.000000000,-23.10,23.10,.00,20180201.000
38738,TIDALE,02/03/2018 10,02/03/2018 15,.000000000,.00,35.000000000,-27.51,27.51,.00,.000000000,.00,35.000000000,-10.15,10.15,.00,20180201.000
38738,TIDALE,02/03/2018 11,02/03/2018 16,.000000000,.00,.000000000,.00,.00,.00,.000000000,.00,35.000000000,-.35,.35,.00,20180201.000
38738,TIDALE,02/03/2018 12,02/03/2018 17,.000000000,.00,.000000000,.00,.00,.00,.000000000,.00,35.000000000,-1.05,1.05,.00,20180201.000
38738,TIDALE,02/03/2018 13,02/03/2018 18,.000000000,.00,35.000000000,-4.95,4.95,.00,.000000000,.00,35.000000000,-10.15,10.15,.00,20180201.000
38738,TIDALE,02/03/2018 14,02/03/2018 19,.000000000,.00,35.000000000,-4.18,4.18,.00,.000000000,.00,35.000000000,-21.00,21.00,.00,20180201.000
