Spot Market Energy Charge Summary
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 12:00:27 PM
Start Date:,02/01/2018,End Date:,02/28/2018
4000.01,4000.02,4000.05,4000.06,3000.28,3000.01,1200.01,3000.29,3000.30,3000.02,1205.01,4000.07
Customer ID,Customer Code,EPT Hour Ending,GMT Hour Ending,DA Net Interchange (MWh),DA PJM Energy Price ($/MWh),DA Spot Market Energy Charge ($),RT Net Interchange (MWh),Bal Net Interchange (MWh),RT PJM Energy Price ($/MWh),Bal Spot Market Energy Charge ($),Version
38738,TIDALE,02/03/2018 19,02/04/2018 00,.000,35.15,.00,-35.000,-35.000,33.35,-1167.25,20180201.000
38738,TIDALE,02/03/2018 20,02/04/2018 01,.000,31.67,.00,-35.000,-35.000,29.31,-1025.85,20180201.000
38738,TIDALE,02/03/2018 21,02/04/2018 02,-35.000,31.39,-1098.65,-70.000,-35.000,27.29,-955.15,20180201.000
38738,TIDALE,02/03/2018 22,02/04/2018 03,-35.000,29.04,-1016.40,-70.000,-35.000,25.21,-882.35,20180201.000
38738,TIDALE,02/03/2018 23,02/04/2018 04,-35.000,27.28,-954.80,-70.000,-35.000,23.45,-820.75,20180201.000
38738,TIDALE,02/03/2018 24,02/04/2018 05,-35.000,25.62,-896.70,-70.000,-35.000,21.85,-764.75,20180201.000
38738,TIDALE,02/04/2018 01,02/04/2018 06,-25.000,24.67,-616.75,-35.000,-10.000,25.22,-252.20,20180201.000
38738,TIDALE,02/04/2018 02,02/04/2018 07,-25.000,24.35,-608.75,-35.000,-10.000,21.68,-216.80,20180201.000
38738,TIDALE,02/04/2018 03,02/04/2018 08,-25.000,24.12,-603.00,-35.000,-10.000,21.77,-217.70,20180201.000
38738,TIDALE,02/04/2018 04,02/04/2018 09,-25.000,23.91,-597.75,-35.000,-10.000,22.35,-223.50,20180201.000
38738,TIDALE,02/04/2018 05,02/04/2018 10,-25.000,24.13,-603.25,-35.000,-10.000,22.84,-228.40,20180201.000
38738,TIDALE,02/04/2018 06,02/04/2018 11,-25.000,24.44,-611.00,-35.000,-10.000,21.97,-219.70,20180201.000
38738,TIDALE,02/04/2018 07,02/04/2018 12,-25.000,24.92,-623.00,-35.000,-10.000,24.05,-240.50,20180201.000
38738,TIDALE,02/04/2018 08,02/04/2018 13,-25.000,25.16,-629.00,-35.000,-10.000,23.79,-237.90,20180201.000
38738,TIDALE,02/04/2018 09,02/04/2018 14,-25.000,26.44,-661.00,-35.000,-10.000,23.88,-238.80,20180201.000
